FID,CID,Type,POINT_X,POINT_Y
0, 0, 2, -13183515.4713, 4020894.9772
1, 0, 2, -13181401.0248, 4020344.42
2, 0, 1, -13181554.2002, 4021129.90862
3, 0, 1, -13182145.1429, 4020628.33473
4, 0, 1, -13182300.9634, 4020524.56255
5, 0, 2, -13182503.3437, 4019808.22723
6, 0, 1, -13182188.1895, 4020840.0705
7, 0, 2, -13183473.7521, 4020556.61787
8, 0, 1, -13182903.3947, 4020205.32415
9, 0, 1, -13182029.0987, 4021108.45971
10, 0, 2, -13183473.8291, 4021360.40845
11, 0, 2, -13183526.2517, 4021331.20791
12, 0, 2, -13181306.8834, 4020782.71446
13, 0, 1, -13182450.1395, 4021799.60597
14, 0, 2, -13182559.1977, 4021980.98141
15, 0, 1, -13181860.2145, 4020960.83642
16, 0, 1, -13182698.679, 4021036.81074
17, 0, 1, -13182759.7964, 4020748.5752
18, 0, 2, -13181381.0882, 4021331.21787
19, 0, 2, -13183499.8147, 4020464.56068
20, 0, 2, -13181708.1306, 4021794.55744
21, 0, 1, -13182849.384, 4020449.18099
22, 0, 1, -13182435.9876, 4021745.82412
23, 0, 2, -13183222.3458, 4020060.94863
24, 0, 1, -13182301.8338, 4021078.33224
25, 0, 1, -13182745.3772, 4020574.58482
26, 0, 2, -13181959.8058, 4019840.8167
27, 0, 1, -13182534.7893, 4021377.82698
28, 0, 2, -13181394.8382, 4020451.08918
29, 0, 1, -13181956.3287, 4020216.28218
30, 0, 1, -13182962.7007, 4020907.51349
31, 0, 2, -13182600.7123, 4019797.43647
32, 0, 1, -13183031.6911, 4020928.36014
33, 0, 2, -13182914.3712, 4019836.9325
34, 0, 2, -13182727.4941, 4021968.592
35, 0, 2, -13183074.7369, 4020000.99995
36, 0, 2, -13182573.6966, 4019846.59354
37, 0, 2, -13183521.7358, 4021076.82499
38, 0, 1, -13182549.7085, 4021452.42749
39, 0, 1, -13182262.8025, 4020512.44036
40, 0, 2, -13182275.7762, 4019815.84107
41, 0, 2, -13181409.0589, 4020511.3646
42, 0, 2, -13182115.6135, 4021906.22166
43, 0, 1, -13182933.0009, 4021065.90338
44, 0, 2, -13181514.4935, 4020378.6325
45, 0, 2, -13182364.7381, 4021952.27752
46, 0, 1, -13183321.8927, 4021116.17424
47, 0, 1, -13182493.2491, 4021299.01518
48, 0, 2, -13182662.4691, 4022012.32429
49, 0, 1, -13182851.8948, 4021142.00177
50, 0, 1, -13182186.5439, 4021037.1364
51, 0, 2, -13181458.3575, 4021404.62427
52, 0, 1, -13181675.0477, 4020984.57363
53, 0, 2, -13183329.4076, 4021528.45246
54, 0, 2, -13183362.2757, 4020174.4366
55, 0, 1, -13182580.801, 4021232.95937
56, 0, 2, -13182228.4551, 4022012.06416
57, 0, 1, -13182636.4066, 4020500.21841
58, 0, 1, -13182532.0229, 4021470.42904
59, 0, 2, -13181668.555, 4020069.1793
60, 0, 1, -13182308.6465, 4021309.82451
61, 0, 2, -13182484.9144, 4019775.66982
62, 0, 1, -13182163.3391, 4020381.96316
63, 0, 2, -13183292.0268, 4020138.23538
64, 0, 2, -13183546.3375, 4020531.26271
65, 0, 1, -13183093.2154, 4021133.41821
66, 0, 1, -13181949.3194, 4020934.18395
67, 0, 2, -13182976.7473, 4021931.5496
68, 0, 2, -13181664.4882, 4020114.76909
69, 0, 2, -13183161.7947, 4020001.31116
70, 0, 1, -13182701.4706, 4020710.49188
71, 0, 1, -13182674.9589, 4020384.82324
72, 0, 1, -13182189.8288, 4021031.01097
73, 0, 2, -13181533.5878, 4020300.47784
74, 0, 1, -13182892.7112, 4020252.23802
75, 0, 1, -13182935.3712, 4020193.17604
76, 0, 2, -13181430.5819, 4020465.64138
77, 0, 2, -13181276.6497, 4021032.87115
78, 0, 1, -13182005.5298, 4020117.99413
79, 0, 1, -13182641.6909, 4020751.27908
80, 0, 1, -13182550.9225, 4021215.71196
81, 0, 2, -13182580.7693, 4021985.36135
82, 0, 1, -13182855.5663, 4020447.95893
83, 0, 1, -13182611.191, 4021259.04725
84, 0, 1, -13182278.9235, 4020437.52689
85, 0, 1, -13182804.571, 4020391.3655
86, 0, 2, -13183542.6364, 4020741.29791
87, 0, 1, -13182587.1875, 4021079.07894
88, 0, 2, -13182434.3205, 4019800.42059
89, 0, 2, -13181508.9152, 4020372.1118
90, 0, 1, -13182730.9247, 4020768.42975
91, 0, 2, -13182067.2444, 4021994.29041
92, 0, 1, -13182707.6966, 4020416.53984
93, 0, 1, -13182377.9396, 4021531.79611
94, 0, 1, -13182413.8318, 4020538.23488
95, 0, 1, -13182248.3508, 4021178.61246
96, 0, 1, -13182114.8179, 4020698.68677
97, 0, 2, -13181411.129, 4021403.61988
98, 0, 1, -13181859.2693, 4020891.07742
99, 0, 1, -13182690.5551, 4020632.93097
100, 0, 2, -13181317.1876, 4020988.27604
101, 0, 2, -13182095.7755, 4019771.4355
102, 0, 2, -13183209.0248, 4021720.84345
103, 0, 2, -13181300.4457, 4020963.22916
104, 0, 1, -13182609.1673, 4021096.74539
105, 0, 1, -13182180.5141, 4020320.33424
106, 0, 2, -13181381.1628, 4021377.11103
107, 0, 1, -13182335.0511, 4021299.70641
108, 0, 1, -13182126.6003, 4020383.62121
109, 0, 1, -13182135.8197, 4020291.63895
110, 0, 2, -13182628.4395, 4019737.42819
111, 0, 1, -13182756.6745, 4020228.02843
112, 0, 2, -13183129.4497, 4020019.84415
113, 0, 1, -13182602.3358, 4021061.26277
114, 0, 1, -13182469.9459, 4021407.561
115, 0, 2, -13181438.3227, 4020358.66902
116, 0, 1, -13182465.3106, 4021581.34844
117, 0, 1, -13182733.2487, 4020819.5045
118, 0, 2, -13181569.4121, 4020174.511
119, 0, 2, -13183264.7453, 4020129.29447
120, 0, 1, -13182748.7365, 4020831.02018
121, 0, 2, -13183099.4701, 4019957.45082
122, 0, 1, -13182383.7344, 4021754.59221
123, 0, 1, -13182288.3578, 4021160.48898
124, 0, 2, -13182515.0728, 4019760.22424
125, 0, 2, -13183363.3549, 4020353.93369
126, 0, 2, -13182791.221, 4021914.11704
127, 0, 1, -13182666.4436, 4020834.87429
128, 0, 2, -13182888.3355, 4021943.26944
129, 0, 2, -13181934.5774, 4021885.41529
130, 0, 2, -13182285.4156, 4019830.58765
131, 0, 1, -13182184.5198, 4020684.41079
132, 0, 1, -13182838.5207, 4020135.37259
133, 0, 1, -13182370.1627, 4021792.61388
134, 0, 1, -13182170.5396, 4020363.08824
135, 0, 1, -13181704.5804, 4021050.43594
136, 0, 1, -13183331.494, 4021073.92177
137, 0, 2, -13183524.5934, 4020557.62983
138, 0, 2, -13182036.6748, 4021982.50883
139, 0, 2, -13183079.9959, 4020020.17448
140, 0, 1, -13182126.9626, 4020615.30357
141, 0, 2, -13182924.4201, 4019873.0301
142, 0, 1, -13181907.3604, 4021106.69174
143, 0, 2, -13182692.3377, 4021949.80907
144, 0, 2, -13181495.4779, 4021388.10641
145, 0, 2, -13181346.3286, 4020998.83648
146, 0, 1, -13182496.845, 4021435.29921
147, 0, 1, -13182220.5823, 4021101.2779
148, 0, 1, -13182554.2906, 4021441.07265
149, 0, 1, -13182306.9556, 4020533.31284
150, 0, 1, -13183169.3683, 4021090.2983
151, 0, 1, -13182601.0722, 4021081.19404
152, 0, 2, -13183447.1823, 4021460.35429
153, 0, 2, -13181562.0227, 4021621.3186
154, 0, 2, -13181370.223, 4020980.14721
155, 0, 2, -13181391.9506, 4021433.7806
156, 0, 2, -13181720.3769, 4021768.79882
157, 0, 2, -13181570.0204, 4021643.20777
158, 0, 2, -13183100.1868, 4020046.4201
159, 0, 1, -13182746.6759, 4020837.23965
160, 0, 1, -13182079.1067, 4020382.98468
161, 0, 1, -13182158.7468, 4020356.21664
162, 0, 2, -13182736.0925, 4022021.69055
163, 0, 1, -13183014.6959, 4020964.06508
164, 0, 2, -13182924.7284, 4019837.9794
165, 0, 1, -13182719.3239, 4020760.64703
166, 0, 2, -13181306.7303, 4020966.37085
167, 0, 2, -13183388.3591, 4020395.72365
168, 0, 1, -13182721.1267, 4020827.16076
169, 0, 1, -13182776.0747, 4020835.6626
170, 0, 1, -13182414.237, 4021650.46995
171, 0, 1, -13182766.8727, 4021134.99634
172, 0, 1, -13181942.3378, 4020923.18103
173, 0, 1, -13182135.2132, 4020729.96255
174, 0, 2, -13183520.8592, 4020937.95412
175, 0, 1, -13182156.3486, 4020628.28128
176, 0, 1, -13182718.9159, 4020781.87059
177, 0, 1, -13182517.8944, 4021244.43528
178, 0, 2, -13182983.519, 4019979.63554
179, 0, 2, -13182890.2281, 4021901.76742
180, 0, 1, -13182044.1906, 4020221.89536
181, 0, 2, -13182664.1223, 4022005.74723
182, 0, 1, -13181774.4651, 4020947.40283
183, 0, 2, -13181301.0117, 4020745.79805
184, 0, 2, -13183477.3052, 4021151.2247
185, 0, 2, -13181691.1753, 4021777.76651
186, 0, 1, -13182502.2617, 4020570.53253
187, 0, 2, -13181380.1118, 4021061.3906
188, 0, 1, -13181967.1882, 4020207.24105
189, 0, 2, -13182287.5747, 4022032.17596
190, 0, 2, -13183124.2567, 4021734.92659
191, 0, 1, -13182484.0423, 4020647.33984
192, 0, 1, -13182060.5711, 4020853.01712
193, 0, 2, -13183067.49, 4021829.80812
194, 0, 1, -13182360.5311, 4021825.88079
195, 0, 2, -13181391.3419, 4021121.82101
196, 0, 2, -13181711.8535, 4021762.9081
197, 0, 2, -13183544.751, 4020684.04217
198, 0, 1, -13182517.4226, 4021247.34793
199, 0, 1, -13183003.1542, 4020987.46864
200, 0, 2, -13182636.5233, 4021965.59206
201, 0, 2, -13183556.2361, 4020893.11272
202, 0, 1, -13182813.756, 4020471.84912
203, 0, 1, -13183036.0067, 4021110.35038
204, 0, 1, -13183018.005, 4020914.01511
205, 0, 1, -13182513.51, 4021220.57978
206, 0, 2, -13181373.1823, 4020592.24571
207, 0, 1, -13181768.0674, 4021111.11281
208, 0, 2, -13183004.5659, 4019933.88798
209, 0, 2, -13182820.7081, 4021895.80552
210, 0, 1, -13181823.425, 4020935.22311
211, 0, 2, -13183072.2092, 4019994.51113
212, 0, 1, -13182107.9414, 4020300.65377
213, 0, 1, -13182485.8015, 4021447.14819
214, 0, 1, -13182786.3408, 4020249.05391
215, 0, 2, -13181392.5113, 4021401.6763
216, 0, 2, -13183578.209, 4020875.22809
217, 0, 1, -13183046.9753, 4020925.17819
218, 0, 2, -13182645.0525, 4021950.55396
219, 0, 1, -13182938.6624, 4020881.71219
220, 0, 1, -13182631.5654, 4021195.19466
221, 0, 2, -13182065.9558, 4021954.90506
222, 0, 1, -13182760.3315, 4020835.21059
223, 0, 1, -13181792.0978, 4020985.49727
224, 0, 2, -13181361.1892, 4020930.42355
225, 0, 2, -13181609.5566, 4021627.59461
226, 0, 2, -13181513.7393, 4020242.68599
227, 0, 1, -13182545.6369, 4021198.99581
228, 0, 2, -13182981.5124, 4021940.18802
229, 0, 1, -13182488.4736, 4020608.29923
230, 0, 1, -13182274.3594, 4021386.42636
231, 0, 1, -13182863.7364, 4020289.4795
232, 0, 2, -13181996.0307, 4019888.32472
233, 0, 1, -13182869.3054, 4020250.27057
234, 0, 2, -13181298.8168, 4021033.46931
235, 0, 2, -13182930.487, 4019923.54445
236, 0, 2, -13181359.9348, 4021296.72452
237, 0, 1, -13182329.3361, 4021355.68372
238, 0, 1, -13181985.9541, 4020275.11817
239, 0, 2, -13181541.531, 4021487.67008
240, 0, 1, -13182220.5359, 4020736.85766
241, 0, 1, -13183166.9831, 4021016.13421
242, 0, 2, -13181734.1349, 4021746.14017
243, 0, 1, -13182469.6968, 4021479.837
244, 0, 1, -13182731.2499, 4020699.07122
245, 0, 1, -13182068.183, 4021076.73897
246, 0, 2, -13183201.9782, 4020105.05897
247, 0, 1, -13182722.1285, 4021085.38819
248, 0, 1, -13182944.4647, 4021074.65046
249, 0, 1, -13182175.3212, 4020863.41589
250, 0, 2, -13182066.9921, 4019851.86176
251, 0, 2, -13182527.4277, 4019774.17921
252, 0, 1, -13182100.353, 4020867.19378
253, 0, 1, -13182045.6616, 4020809.90092
254, 0, 1, -13181766.6048, 4021122.48846
255, 0, 2, -13183304.5488, 4020121.92263
256, 0, 1, -13182041.7364, 4020904.39296
257, 0, 2, -13183253.5493, 4021589.36123
258, 0, 1, -13181671.8588, 4021095.72136
259, 0, 2, -13181482.8675, 4020258.68317
260, 0, 2, -13183445.6861, 4021310.77756
261, 0, 1, -13181792.9116, 4020973.96712
262, 0, 2, -13181438.2169, 4020450.08469
263, 0, 2, -13182703.0347, 4019837.12061
264, 0, 2, -13183570.6956, 4020785.76173
265, 0, 2, -13181449.909, 4020454.61406
266, 0, 2, -13183349.949, 4021496.95505
267, 0, 1, -13182905.4216, 4020285.14352
268, 0, 1, -13183126.3654, 4021030.64395
269, 0, 1, -13181545.3871, 4021092.5307
270, 0, 1, -13182269.4256, 4021382.93091
271, 0, 1, -13181621.1119, 4021012.96979
272, 0, 1, -13182806.8924, 4020355.76174
273, 0, 1, -13182451.7473, 4021799.44141
274, 0, 1, -13181830.2848, 4021137.65396
275, 0, 1, -13182023.0142, 4020254.78651
